File 0, Channel(s) [1, 2, 3, 4], stats ['chisq', 'P2P_raw', 'P2P_base', 'P2P_fit', 'time_raw', 'time_base', 'time_fit']
0.30	26.5	24.8	23.8	55.7	55.9	58.1	0.31	32.5	30.5	29.7	56.7	56.9	57.9	0.40	9.6	7.5	5.8	76.8	77.4	75.6	0.60	15.8	13.2	9.9	90.5	90.5	88.0	
0.33	35.6	33.8	33.3	64.3	64.5	65.4	0.31	31.7	29.8	27.0	62.3	62.5	62.3	0.45	12.8	10.2	9.7	74.6	74.8	75.8	0.68	22.9	18.1	17.1	88.1	88.5	88.0	
1.92	39.8	37.5	38.2	59.3	59.5	60.4	0.41	28.5	27.0	26.8	62.2	62.4	63.0	0.39	16.2	14.2	3.4	110.0	110.0	75.9	0.58	19.4	15.8	3.1	110.0	110.0	90.3	
0.30	35.5	33.9	32.6	53.0	53.2	56.2	0.33	20.0	17.9	16.9	58.7	58.9	57.7	0.49	19.6	16.1	15.1	76.1	76.7	75.3	0.64	14.1	10.7	8.4	85.3	91.1	85.2	
0.29	38.8	37.5	37.1	61.1	61.1	62.6	0.39	51.9	50.2	47.8	65.0	65.2	65.4	0.51	193.2	188.9	202.6	81.6	81.7	81.7	12.81	510.5	505.8	548.9	84.5	84.7	84.9	
0.26	24.4	23.0	22.8	59.7	59.8	60.8	0.34	21.2	19.7	19.6	55.6	55.7	55.9	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.89	18.2	12.9	10.8	80.1	80.5	80.2	
1.04	35.0	32.9	31.3	65.1	65.1	65.0	0.30	30.4	28.6	27.8	62.6	62.6	62.9	0.48	10.2	8.0	6.6	74.5	76.6	75.1	0.73	9.7	4.6	3.1	90.7	91.5	91.3	
0.34	34.0	32.3	32.3	61.3	61.3	62.0	0.34	26.0	24.1	24.2	60.5	60.7	60.9	0.50	16.9	14.2	12.4	78.3	78.8	78.6	0.79	15.6	11.9	9.2	94.9	95.1	93.4	
0.28	33.7	32.0	33.2	64.0	64.2	63.4	0.34	51.2	49.5	49.9	63.4	63.6	64.1	0.42	21.3	19.2	18.5	77.3	77.3	77.5	0.60	16.1	12.3	9.8	92.1	95.1	91.6	
0.35	29.1	27.6	26.1	60.0	60.2	60.6	0.29	32.7	31.4	32.3	61.0	62.4	62.4	0.38	12.2	10.1	9.3	76.2	82.5	78.3	0.61	14.8	12.5	11.5	90.3	90.9	89.7	
1.76	26.4	25.0	23.2	60.2	60.2	59.4	1.64	34.6	32.9	31.2	63.5	68.2	64.1	1.80	16.3	13.8	7.9	177.9	178.1	75.5	1.54	19.7	16.6	9.6	177.9	177.9	90.3	
1.16	33.8	31.4	30.6	64.5	64.5	65.4	4.20	43.5	37.9	35.9	63.3	64.5	63.2	0.81	24.1	21.5	16.3	124.8	124.8	81.0	5.31	26.9	19.1	7.6	124.8	124.8	82.9	
0.37	26.2	24.6	22.5	60.3	60.7	58.3	0.39	26.4	24.8	21.7	57.0	58.9	58.0	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.60	15.7	12.5	11.2	85.7	87.0	84.8	
0.39	23.3	21.1	20.1	51.2	51.4	50.4	0.36	22.6	20.5	18.8	53.1	53.5	54.3	0.48	14.1	11.7	10.2	64.5	65.4	64.2	0.59	12.0	9.7	8.5	89.5	89.7	85.4	
1.69	42.9	40.9	40.8	63.5	63.7	64.8	1.77	38.4	36.5	36.7	62.9	62.9	62.9	1.56	20.1	17.6	16.1	73.1	73.3	73.6	1.54	28.6	24.2	22.3	87.3	91.0	89.1	
0.36	35.0	33.2	31.2	61.4	61.6	63.7	0.41	31.6	30.0	27.8	62.0	63.9	62.6	0.50	15.2	11.4	10.5	81.3	81.9	81.1	0.00	0.0	0.0	0.0	0.0	0.0	0.0	
0.31	26.8	25.2	22.4	61.5	61.7	60.9	0.40	38.6	36.7	35.9	63.7	64.1	63.7	0.48	16.7	14.2	12.0	75.8	77.5	76.6	0.78	26.9	22.5	21.1	86.5	87.4	87.2	
0.29	28.0	26.2	26.3	45.3	45.3	44.8	1.69	18.2	15.4	14.1	47.9	50.6	49.0	0.42	20.8	18.9	18.7	58.4	58.4	59.5	0.56	14.2	11.3	10.5	79.1	79.9	77.5	
0.31	31.2	29.8	21.4	57.5	61.0	56.7	0.35	36.7	35.1	27.5	60.0	60.2	58.4	0.00	0.0	0.0	0.0	0.0	0.0	0.0	1.45	21.7	18.9	9.1	130.2	130.2	82.2	
0.36	25.7	24.0	22.8	61.0	61.2	60.3	0.31	28.8	27.3	27.7	57.9	58.1	58.5	0.41	17.0	13.7	12.7	79.8	85.3	82.9	0.69	10.5	6.4	4.9	90.9	91.3	86.7	
0.36	40.5	39.0	40.5	64.6	64.6	66.5	0.36	36.6	35.0	35.6	64.0	64.3	65.6	0.57	7.9	5.5	3.9	173.0	173.2	78.8	0.79	28.9	24.5	23.6	93.9	94.1	93.2	
0.26	38.1	36.4	36.8	59.9	60.9	62.8	0.35	29.1	27.6	26.8	64.0	64.0	65.0	0.53	23.9	21.6	20.7	81.4	82.4	81.1	0.74	21.5	17.1	16.1	86.8	87.2	86.8	
0.33	39.8	38.3	36.6	45.7	45.7	47.1	0.30	21.6	20.0	18.4	47.1	47.1	51.4	0.00	0.0	0.0	0.0	0.0	0.0	0.0	0.58	12.4	10.0	9.0	77.0	77.2	74.7	
0.26	21.4	20.1	20.0	47.6	47.8	51.7	0.33	40.9	39.3	38.5	43.5	43.5	45.5	0.50	6.7	4.4	3.1	56.3	56.7	56.5	0.76	22.5	17.0	15.3	66.9	68.3	68.0	
0.32	51.9	50.6	52.2	63.3	63.5	65.8	0.41	63.6	62.0	63.0	66.6	66.6	66.6	0.48	32.7	30.4	29.8	78.6	78.8	79.6	1.33	19.8	14.1	12.9	92.8	100.8	96.2	
